STATE,DISTRICT,MARGIN
Louisiana,51,37.580000000000005
Vermont,51,37.580000000000005
Alaska,51,37.580000000000005
Guam,51,37.580000000000005
Kansas,43,41.919999999999995
Wyoming,43,41.919999999999995
New Jersey,43,41.919999999999995
Connecticut,43,41.919999999999995
Louisiana,43,41.919999999999995
Alabama,43,41.919999999999995
Michigan,43,41.919999999999995
Arizona,43,41.919999999999995
Rhode Island,43,41.919999999999995
Iowa,43,41.919999999999995
New York,43,41.919999999999995
West Virginia,43,41.919999999999995
Florida,43,41.919999999999995
North Carolina,43,41.919999999999995
Arkansas,43,41.919999999999995
Washington,43,41.919999999999995
Maryland,43,41.919999999999995
Illinois,43,41.919999999999995
Hawaii,43,41.919999999999995
Georgia,43,41.919999999999995
Alaska,43,41.919999999999995
New Hampshire,43,41.919999999999995
Virginia,43,41.919999999999995
Guam,43,41.919999999999995
Mississippi,43,41.919999999999995
Colorado,43,41.919999999999995
New Mexico,43,41.919999999999995
Montana,43,41.919999999999995
Northern Mariana Islands,43,41.919999999999995
Oklahoma,43,41.919999999999995
North Dakota,43,41.919999999999995
Wisconsin,43,41.919999999999995
District of Columbia,43,41.919999999999995
Virgin Islands,43,41.919999999999995
American Samoa,43,41.919999999999995
Utah,43,41.919999999999995
South Dakota,43,41.919999999999995
Oregon,43,41.919999999999995
Kentucky,43,41.919999999999995
Tennessee,43,41.919999999999995
Pennsylvania,43,41.919999999999995
Maine,43,41.919999999999995
Vermont,43,41.919999999999995
Nebraska,43,41.919999999999995
Minnesota,43,41.919999999999995
Missouri,43,41.919999999999995
Idaho,43,41.919999999999995
Delaware,43,41.919999999999995
Indiana,43,41.919999999999995
Nevada,43,41.919999999999995
Massachusetts,43,41.919999999999995
Ohio,43,41.919999999999995
Texas,43,41.919999999999995
South Carolina,43,41.919999999999995
California,43,41.919999999999995
Washington,50,42.400000000000006
District of Columbia,50,42.400000000000006
Louisiana,50,42.400000000000006
Oregon,50,42.400000000000006
Ohio,50,42.400000000000006
Colorado,50,42.400000000000006
Georgia,50,42.400000000000006
Kentucky,50,42.400000000000006
Guam,50,42.400000000000006
Idaho,50,42.400000000000006
Nevada,50,42.400000000000006
Nebraska,50,42.400000000000006
Iowa,50,42.400000000000006
New York,50,42.400000000000006
New Mexico,50,42.400000000000006
Oklahoma,50,42.400000000000006
Wisconsin,50,42.400000000000006
Indiana,50,42.400000000000006
California,50,42.400000000000006
Illinois,50,42.400000000000006
Virgin Islands,50,42.400000000000006
American Samoa,50,42.400000000000006
Utah,50,42.400000000000006
Wyoming,50,42.400000000000006
Connecticut,50,42.400000000000006
Virginia,50,42.400000000000006
Tennessee,50,42.400000000000006
Delaware,50,42.400000000000006
Minnesota,50,42.400000000000006
Massachusetts,50,42.400000000000006
Northern Mariana Islands,50,42.400000000000006
Arizona,50,42.400000000000006
Maine,50,42.400000000000006
Mississippi,50,42.400000000000006
Maryland,50,42.400000000000006
Texas,50,42.400000000000006
New Jersey,50,42.400000000000006
South Dakota,50,42.400000000000006
Pennsylvania,50,42.400000000000006
Alabama,50,42.400000000000006
Michigan,50,42.400000000000006
Vermont,50,42.400000000000006
Alaska,50,42.400000000000006
West Virginia,50,42.400000000000006
Montana,50,42.400000000000006
Rhode Island,50,42.400000000000006
Missouri,50,42.400000000000006
New Hampshire,50,42.400000000000006
North Dakota,50,42.400000000000006
Florida,50,42.400000000000006
North Carolina,50,42.400000000000006
South Carolina,50,42.400000000000006
Kansas,50,42.400000000000006
Arkansas,50,42.400000000000006
Hawaii,50,42.400000000000006
Idaho,12,50.86000000000001
Alaska,37,68.56
Virginia,37,68.56
Nevada,37,68.56
South Dakota,37,68.56
Florida,37,68.56
Montana,37,68.56
Arizona,37,68.56
Delaware,37,68.56
Oregon,37,68.56
Tennessee,37,68.56
Massachusetts,37,68.56
West Virginia,37,68.56
Connecticut,37,68.56
Georgia,37,68.56
Idaho,37,68.56
Illinois,37,68.56
Ohio,37,68.56
Vermont,37,68.56
Oklahoma,37,68.56
Nebraska,37,68.56
New Jersey,37,68.56
Rhode Island,37,68.56
Virgin Islands,37,68.56
Texas,37,68.56
Arkansas,37,68.56
Northern Mariana Islands,37,68.56
North Dakota,37,68.56
District of Columbia,37,68.56
Washington,37,68.56
Mississippi,37,68.56
Colorado,37,68.56
Iowa,37,68.56
Wisconsin,37,68.56
Michigan,37,68.56
South Carolina,37,68.56
California,37,68.56
American Samoa,37,68.56
New Hampshire,37,68.56
Guam,37,68.56
Maryland,37,68.56
New York,37,68.56
Maine,37,68.56
Hawaii,37,68.56
North Carolina,37,68.56
Minnesota,37,68.56
Utah,37,68.56
Kentucky,37,68.56
Missouri,37,68.56
Pennsylvania,37,68.56
Indiana,37,68.56
Kansas,37,68.56
Louisiana,37,68.56
Alabama,37,68.56
New Mexico,37,68.56
Wyoming,37,68.56
Wyoming,44,73.30000000000001
South Dakota,44,73.30000000000001
Alaska,44,73.30000000000001
Virginia,44,73.30000000000001
Rhode Island,44,73.30000000000001
Oklahoma,44,73.30000000000001
Texas,44,73.30000000000001
North Dakota,44,73.30000000000001
Delaware,44,73.30000000000001
Arizona,44,73.30000000000001
Massachusetts,44,73.30000000000001
Michigan,44,73.30000000000001
West Virginia,44,73.30000000000001
Maine,44,73.30000000000001
American Samoa,44,73.30000000000001
Vermont,44,73.30000000000001
Florida,44,73.30000000000001
Nevada,44,73.30000000000001
Maryland,44,73.30000000000001
Illinois,44,73.30000000000001
Nebraska,44,73.30000000000001
Mississippi,44,73.30000000000001
New Jersey,44,73.30000000000001
Montana,44,73.30000000000001
North Carolina,44,73.30000000000001
Minnesota,44,73.30000000000001
Northern Mariana Islands,44,73.30000000000001
Utah,44,73.30000000000001
Arkansas,44,73.30000000000001
Colorado,44,73.30000000000001
Iowa,44,73.30000000000001
Connecticut,44,73.30000000000001
Wisconsin,44,73.30000000000001
South Carolina,44,73.30000000000001
District of Columbia,44,73.30000000000001
Pennsylvania,44,73.30000000000001
Alabama,44,73.30000000000001
New York,44,73.30000000000001
Hawaii,44,73.30000000000001
New Mexico,44,73.30000000000001
Virgin Islands,44,73.30000000000001
California,44,73.30000000000001
Kentucky,44,73.30000000000001
Washington,44,73.30000000000001
Missouri,44,73.30000000000001
Kansas,44,73.30000000000001
Indiana,44,73.30000000000001
Oregon,44,73.30000000000001
Guam,44,73.30000000000001
Tennessee,44,73.30000000000001
Louisiana,44,73.30000000000001
Ohio,44,73.30000000000001
Georgia,44,73.30000000000001
Idaho,44,73.30000000000001
New Hampshire,44,73.30000000000001
